,"('S', ('VP',))","('S', ('NP', 'VP'))","('S', ('NP', 'S'))","('S', ('VP', 'NP'))","('S', ('S', 'NP'))","('VP', ('NP', 'VP'))","('VP', ('NP', 'V'))","('VP', ('V',))","('VP', ('VP', 'NP'))","('VP', ('V', 'NP'))","('NP', ('NP', 'NP'))","('NP', 'np')","('V', 'v')"
1200,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1201,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1202,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1203,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1204,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1205,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1206,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1207,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1208,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1209,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1210,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1211,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1212,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1213,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1214,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1215,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1216,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1217,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1218,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1219,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1220,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1221,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1222,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1223,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1224,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1225,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1226,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1227,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1228,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1229,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1230,0.6976744186046512,0.0,0.23255813953488372,0.0,0.06976744186046512,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1231,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1232,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1233,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1234,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1235,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1236,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1237,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1238,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1239,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1240,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1241,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1242,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1243,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1244,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
1245,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1246,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1247,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1248,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,1.0,1.0
1249,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,1.0
