,"('S', ('VP',))","('S', ('NP', 'S'))","('S', ('S', 'NP'))","('S', ('NP', 'VP'))","('S', ('VP', 'NP'))","('VP', ('V', 'NP'))","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('VP', 'NP'))","('VP', ('V',))","('NP', ('NP', 'NP'))","('NP', 'np')","('V', 'v')"
856,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
857,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
858,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
859,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
860,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
861,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
862,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
863,0.75,0.0,0.0,0.25,0.0,0.0,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,1.0,1.0
864,0.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,1.0,1.0
865,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
866,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
867,0.75,0.0,0.0,0.25,0.0,0.0,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,1.0,1.0
868,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
869,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
870,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
871,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
872,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
873,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
874,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
875,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
876,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
877,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
878,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
879,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
880,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
881,0.3,0.0,0.0,0.7,0.0,0.0,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,1.0,1.0
882,0.35,0.0,0.0,0.65,0.0,0.0,0.25,0.0,0.2857142857142857,0.4642857142857143,0.0,1.0,1.0
883,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
884,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
885,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
886,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
887,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
888,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
889,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
890,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
891,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
892,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
893,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
894,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
895,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
896,0.4,0.0,0.0,0.6,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,1.0,1.0
897,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
898,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
899,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
900,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
901,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
902,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
903,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
904,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
905,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
906,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
907,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
908,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
909,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
910,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
911,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
912,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
913,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
914,0.4,0.0,0.0,0.6,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,1.0,1.0
915,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
916,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
917,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
918,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
919,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
920,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
921,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
922,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
923,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
924,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
925,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
926,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
927,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
928,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
929,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
930,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
931,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
932,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
933,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
934,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
935,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
936,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
937,0.15151515151515152,0.15151515151515152,0.24242424242424243,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
938,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
939,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
940,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
941,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
942,0.5,0.0,0.0,0.5,0.0,0.0,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.0,1.0,1.0
943,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
944,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
945,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
946,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
947,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
948,0.35,0.0,0.0,0.65,0.0,0.0,0.25,0.0,0.2857142857142857,0.4642857142857143,0.0,1.0,1.0
949,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
950,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
951,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
952,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
953,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
954,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
955,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
956,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
957,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
958,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
959,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
960,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
961,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
962,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
963,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
964,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
965,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
966,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
967,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
968,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
969,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
970,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
971,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
972,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
973,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
974,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
975,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
976,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
977,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
978,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
979,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
980,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
981,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
982,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
983,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
984,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
985,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
986,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
987,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
988,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
989,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
990,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
991,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
992,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
993,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
994,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
995,0.7,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,1.0,1.0
996,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
997,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
998,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
999,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1000,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1001,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
1002,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1003,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1004,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1005,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1006,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1007,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
1008,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
1009,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
1010,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1011,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1012,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1013,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
1014,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.6,0.0,0.0,0.4,0.0,1.0,1.0
1015,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.6,0.0,0.0,0.4,0.0,1.0,1.0
1016,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1017,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.6,0.0,0.0,0.4,0.0,1.0,1.0
1018,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1019,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.6,0.0,0.0,0.4,0.0,1.0,1.0
1020,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.6,0.0,0.0,0.4,0.0,1.0,1.0
1021,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1022,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1023,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1024,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1025,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1026,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1027,0.25,0.0,0.2857142857142857,0.4642857142857143,0.0,0.0,0.35,0.0,0.0,0.65,0.0,1.0,1.0
1028,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1029,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1030,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1031,0.3,0.0,0.0,0.7,0.0,0.0,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,1.0,1.0
1032,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1033,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1034,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1035,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1036,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
1037,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1038,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1039,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1040,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1041,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1042,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1043,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1044,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1045,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
1046,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
1047,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1048,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1049,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1050,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1051,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1052,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1053,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1054,0.4642857142857143,0.0,0.2857142857142857,0.25,0.0,0.0,0.65,0.0,0.0,0.35,0.0,1.0,1.0
1055,0.3,0.0,0.0,0.7,0.0,0.0,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,1.0,1.0
1056,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1057,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
1058,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1059,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1060,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
1061,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1062,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1063,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
1064,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1065,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
1066,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
