,"('S', ('VP', 'NP'))","('S', ('NP', 'VP'))","('S', ('NP', 'S'))","('S', ('VP',))","('S', ('S', 'NP'))","('VP', ('VP', 'NP'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('NP', 'V'))","('NP', ('NP', 'NP'))","('NP', 'np')","('V', 'v')"
283,0.045454545454545456,0.5454545454545454,0.10606060606060606,0.16666666666666666,0.13636363636363635,0.05172413793103448,0.08620689655172414,0.08620689655172414,0.7586206896551724,0.017241379310344827,0.0,1.0,1.0
284,0.0,0.5909090909090909,0.12121212121212122,0.16666666666666666,0.12121212121212122,0.038461538461538464,0.0,0.17307692307692307,0.75,0.038461538461538464,0.014285714285714285,0.9857142857142858,1.0
285,0.0392156862745098,0.1568627450980392,0.0196078431372549,0.7843137254901961,0.0,0.19718309859154928,0.09859154929577464,0.056338028169014086,0.18309859154929578,0.4647887323943662,0.0,1.0,1.0
286,0.19642857142857142,0.017857142857142856,0.05357142857142857,0.6785714285714286,0.05357142857142857,0.07407407407407407,0.0,0.018518518518518517,0.14814814814814814,0.7592592592592593,0.06756756756756757,0.9324324324324325,1.0
287,0.2631578947368421,0.017543859649122806,0.07017543859649122,0.5964912280701754,0.05263157894736842,0.0,0.0196078431372549,0.0,0.17647058823529413,0.803921568627451,0.0547945205479452,0.9452054794520548,1.0
288,0.21666666666666667,0.0,0.11666666666666667,0.6166666666666667,0.05,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.22641509433962265,0.6792452830188679,0.06756756756756757,0.9324324324324325,1.0
289,0.30357142857142855,0.03571428571428571,0.08928571428571429,0.5535714285714286,0.017857142857142856,0.0,0.13793103448275862,0.017241379310344827,0.27586206896551724,0.5689655172413793,0.028169014084507043,0.971830985915493,1.0
290,0.32,0.08,0.0,0.6,0.0,0.0,0.10714285714285714,0.017857142857142856,0.21428571428571427,0.6607142857142857,0.06756756756756757,0.9324324324324325,1.0
291,0.13333333333333333,0.016666666666666666,0.016666666666666666,0.6833333333333333,0.15,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.1320754716981132,0.7735849056603774,0.0547945205479452,0.9452054794520548,1.0
292,0.06666666666666667,0.0,0.05,0.7666666666666667,0.11666666666666667,0.13846153846153847,0.09230769230769231,0.0,0.16923076923076924,0.6,0.014285714285714285,0.9857142857142858,1.0
293,0.13793103448275862,0.1206896551724138,0.06896551724137931,0.603448275862069,0.06896551724137931,0.05660377358490566,0.0,0.09433962264150944,0.1509433962264151,0.6981132075471698,0.014285714285714285,0.9857142857142858,1.0
294,0.09375,0.0625,0.03125,0.625,0.1875,0.03773584905660377,0.018867924528301886,0.0,0.16981132075471697,0.7735849056603774,0.014285714285714285,0.9857142857142858,1.0
295,0.0,0.12857142857142856,0.04285714285714286,0.5857142857142857,0.24285714285714285,0.0,0.0,0.06,0.2,0.74,0.0,1.0,1.0
296,0.015873015873015872,0.047619047619047616,0.0,0.7301587301587301,0.20634920634920634,0.05454545454545454,0.03636363636363636,0.03636363636363636,0.14545454545454545,0.7272727272727273,0.06756756756756757,0.9324324324324325,1.0
297,0.0,0.0,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.15,0.016666666666666666,0.016666666666666666,0.15,0.6666666666666666,0.041666666666666664,0.9583333333333334,1.0
298,0.028985507246376812,0.043478260869565216,0.10144927536231885,0.6521739130434783,0.17391304347826086,0.07407407407407407,0.0,0.037037037037037035,0.16666666666666666,0.7222222222222222,0.0,1.0,1.0
299,0.24561403508771928,0.05263157894736842,0.017543859649122806,0.5789473684210527,0.10526315789473684,0.0,0.038461538461538464,0.0,0.19230769230769232,0.7692307692307693,0.041666666666666664,0.9583333333333334,1.0
300,0.21052631578947367,0.10526315789473684,0.03508771929824561,0.5614035087719298,0.08771929824561403,0.0,0.0,0.06,0.14,0.8,0.014285714285714285,0.9857142857142858,1.0
301,0.09375,0.046875,0.09375,0.640625,0.125,0.018867924528301886,0.03773584905660377,0.07547169811320754,0.16981132075471697,0.6981132075471698,0.028169014084507043,0.971830985915493,1.0
302,0.09090909090909091,0.12727272727272726,0.0,0.6909090909090909,0.09090909090909091,0.15254237288135594,0.0,0.01694915254237288,0.15254237288135594,0.6779661016949152,0.028169014084507043,0.971830985915493,1.0
303,0.17543859649122806,0.08771929824561403,0.03508771929824561,0.6140350877192983,0.08771929824561403,0.05660377358490566,0.0,0.018867924528301886,0.1509433962264151,0.7735849056603774,0.028169014084507043,0.971830985915493,1.0
304,0.15873015873015872,0.06349206349206349,0.09523809523809523,0.5714285714285714,0.1111111111111111,0.0,0.038461538461538464,0.057692307692307696,0.23076923076923078,0.6730769230769231,0.028169014084507043,0.971830985915493,1.0
305,0.0,0.41509433962264153,0.0,0.5283018867924528,0.05660377358490566,0.06779661016949153,0.0847457627118644,0.2033898305084746,0.3050847457627119,0.3389830508474576,0.041666666666666664,0.9583333333333334,1.0
306,0.018867924528301886,0.20754716981132076,0.0,0.7169811320754716,0.05660377358490566,0.17391304347826086,0.10144927536231885,0.057971014492753624,0.21739130434782608,0.4492753623188406,0.0,1.0,1.0
307,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.6567164179104478,0.22388059701492538,0.0,0.09090909090909091,0.01818181818181818,0.16363636363636364,0.7272727272727273,0.0,1.0,1.0
308,0.12857142857142856,0.02857142857142857,0.14285714285714285,0.5571428571428572,0.14285714285714285,0.0,0.0,0.02,0.26,0.72,0.014285714285714285,0.9857142857142858,1.0
309,0.21568627450980393,0.09803921568627451,0.0196078431372549,0.6666666666666666,0.0,0.0847457627118644,0.06779661016949153,0.05084745762711865,0.1694915254237288,0.6271186440677966,0.041666666666666664,0.9583333333333334,1.0
310,0.12962962962962962,0.07407407407407407,0.018518518518518517,0.7222222222222222,0.05555555555555555,0.13559322033898305,0.01694915254237288,0.03389830508474576,0.1694915254237288,0.6440677966101694,0.06756756756756757,0.9324324324324325,1.0
311,0.1864406779661017,0.06779661016949153,0.11864406779661017,0.5932203389830508,0.03389830508474576,0.07407407407407407,0.0,0.05555555555555555,0.16666666666666666,0.7037037037037037,0.0,1.0,1.0
312,0.22950819672131148,0.01639344262295082,0.09836065573770492,0.5737704918032787,0.08196721311475409,0.0,0.09090909090909091,0.01818181818181818,0.21818181818181817,0.6727272727272727,0.0,1.0,1.0
313,0.25862068965517243,0.0,0.06896551724137931,0.603448275862069,0.06896551724137931,0.0,0.0196078431372549,0.0196078431372549,0.19607843137254902,0.7647058823529411,0.06756756756756757,0.9324324324324325,1.0
314,0.20689655172413793,0.0,0.08620689655172414,0.6551724137931034,0.05172413793103448,0.05660377358490566,0.0,0.018867924528301886,0.1509433962264151,0.7735849056603774,0.0547945205479452,0.9452054794520548,1.0
315,0.05357142857142857,0.17857142857142858,0.0,0.6607142857142857,0.10714285714285714,0.10714285714285714,0.0,0.08928571428571429,0.16071428571428573,0.6428571428571429,0.041666666666666664,0.9583333333333334,1.0
316,0.03636363636363636,0.4909090909090909,0.05454545454545454,0.38181818181818183,0.03636363636363636,0.018867924528301886,0.03773584905660377,0.2641509433962264,0.39622641509433965,0.2830188679245283,0.041666666666666664,0.9583333333333334,1.0
317,0.03571428571428571,0.625,0.08928571428571429,0.23214285714285715,0.017857142857142856,0.038461538461538464,0.0,0.25,0.5769230769230769,0.1346153846153846,0.0547945205479452,0.9452054794520548,1.0
318,0.0,0.7735849056603774,0.0,0.16981132075471697,0.05660377358490566,0.13559322033898305,0.01694915254237288,0.11864406779661017,0.6949152542372882,0.03389830508474576,0.09210526315789473,0.9078947368421053,1.0
319,0.0,0.7647058823529411,0.0,0.21568627450980393,0.0196078431372549,0.10526315789473684,0.017543859649122806,0.21052631578947367,0.5789473684210527,0.08771929824561403,0.06756756756756757,0.9324324324324325,1.0
320,0.0,0.6727272727272727,0.01818181818181818,0.23636363636363636,0.07272727272727272,0.03508771929824561,0.08771929824561403,0.22807017543859648,0.631578947368421,0.017543859649122806,0.08,0.92,1.0
321,0.0,0.7192982456140351,0.0,0.15789473684210525,0.12280701754385964,0.017543859649122806,0.10526315789473684,0.21052631578947367,0.6491228070175439,0.017543859649122806,0.014285714285714285,0.9857142857142858,1.0
322,0.07017543859649122,0.5789473684210527,0.0,0.22807017543859648,0.12280701754385964,0.06557377049180328,0.11475409836065574,0.08196721311475409,0.639344262295082,0.09836065573770492,0.041666666666666664,0.9583333333333334,1.0
323,0.05555555555555555,0.6851851851851852,0.05555555555555555,0.18518518518518517,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.25925925925925924,0.5370370370370371,0.12962962962962962,0.0,1.0,1.0
324,0.03278688524590164,0.6229508196721312,0.08196721311475409,0.16393442622950818,0.09836065573770492,0.07407407407407407,0.0,0.14814814814814814,0.6851851851851852,0.09259259259259259,0.014285714285714285,0.9857142857142858,1.0
325,0.09433962264150944,0.7169811320754716,0.03773584905660377,0.1320754716981132,0.018867924528301886,0.08196721311475409,0.09836065573770492,0.14754098360655737,0.639344262295082,0.03278688524590164,0.014285714285714285,0.9857142857142858,1.0
326,0.09433962264150944,0.6981132075471698,0.03773584905660377,0.1509433962264151,0.018867924528301886,0.15254237288135594,0.0,0.05084745762711865,0.6440677966101694,0.15254237288135594,0.041666666666666664,0.9583333333333334,1.0
327,0.09803921568627451,0.7058823529411765,0.0,0.17647058823529413,0.0196078431372549,0.15254237288135594,0.0,0.0847457627118644,0.559322033898305,0.2033898305084746,0.014285714285714285,0.9857142857142858,1.0
328,0.01694915254237288,0.6779661016949152,0.0847457627118644,0.15254237288135594,0.06779661016949153,0.15,0.016666666666666666,0.1,0.7,0.03333333333333333,0.014285714285714285,0.9857142857142858,1.0
329,0.05555555555555555,0.7592592592592593,0.018518518518518517,0.1111111111111111,0.05555555555555555,0.0847457627118644,0.06779661016949153,0.11864406779661017,0.7288135593220338,0.0,0.06756756756756757,0.9324324324324325,1.0
330,0.1,0.74,0.0,0.16,0.0,0.04838709677419355,0.14516129032258066,0.16129032258064516,0.6129032258064516,0.03225806451612903,0.041666666666666664,0.9583333333333334,1.0
331,0.1896551724137931,0.034482758620689655,0.05172413793103448,0.6379310344827587,0.08620689655172414,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.16666666666666666,0.7407407407407407,0.041666666666666664,0.9583333333333334,1.0
332,0.0,0.7358490566037735,0.018867924528301886,0.20754716981132076,0.03773584905660377,0.14925373134328357,0.1044776119402985,0.11940298507462686,0.6119402985074627,0.014925373134328358,0.014285714285714285,0.9857142857142858,1.0
333,0.017241379310344827,0.6896551724137931,0.017241379310344827,0.15517241379310345,0.1206896551724138,0.08928571428571429,0.017857142857142856,0.125,0.7321428571428571,0.03571428571428571,0.06756756756756757,0.9324324324324325,1.0
334,0.034482758620689655,0.6896551724137931,0.034482758620689655,0.13793103448275862,0.10344827586206896,0.12280701754385964,0.0,0.07017543859649122,0.7368421052631579,0.07017543859649122,0.0547945205479452,0.9452054794520548,1.0
335,0.03333333333333333,0.65,0.0,0.15,0.16666666666666666,0.07272727272727272,0.01818181818181818,0.05454545454545454,0.7272727272727273,0.12727272727272726,0.041666666666666664,0.9583333333333334,1.0
336,0.017857142857142856,0.7321428571428571,0.0,0.14285714285714285,0.10714285714285714,0.1875,0.03125,0.015625,0.671875,0.09375,0.0,1.0,1.0
337,0.0,0.75,0.0,0.21153846153846154,0.038461538461538464,0.23529411764705882,0.029411764705882353,0.029411764705882353,0.6029411764705882,0.10294117647058823,0.014285714285714285,0.9857142857142858,1.0
338,0.0392156862745098,0.7647058823529411,0.0,0.17647058823529413,0.0196078431372549,0.15873015873015872,0.047619047619047616,0.1111111111111111,0.6031746031746031,0.07936507936507936,0.028169014084507043,0.971830985915493,1.0
339,0.0196078431372549,0.7647058823529411,0.0196078431372549,0.19607843137254902,0.0,0.05263157894736842,0.07017543859649122,0.2807017543859649,0.5614035087719298,0.03508771929824561,0.041666666666666664,0.9583333333333334,1.0
340,0.05357142857142857,0.7142857142857143,0.03571428571428571,0.125,0.07142857142857142,0.10344827586206896,0.034482758620689655,0.1206896551724138,0.6724137931034483,0.06896551724137931,0.014285714285714285,0.9857142857142858,1.0
341,0.0,0.65,0.05,0.18333333333333332,0.11666666666666667,0.13793103448275862,0.0,0.08620689655172414,0.6896551724137931,0.08620689655172414,0.028169014084507043,0.971830985915493,1.0
342,0.06896551724137931,0.5344827586206896,0.06896551724137931,0.25862068965517243,0.06896551724137931,0.15254237288135594,0.0,0.05084745762711865,0.5932203389830508,0.2033898305084746,0.028169014084507043,0.971830985915493,1.0
343,0.01639344262295082,0.6065573770491803,0.09836065573770492,0.19672131147540983,0.08196721311475409,0.07272727272727272,0.01818181818181818,0.16363636363636364,0.6909090909090909,0.05454545454545454,0.041666666666666664,0.9583333333333334,1.0
344,0.05357142857142857,0.6785714285714286,0.05357142857142857,0.16071428571428573,0.05357142857142857,0.0,0.05660377358490566,0.22641509433962265,0.6415094339622641,0.07547169811320754,0.041666666666666664,0.9583333333333334,1.0
345,0.0,0.7068965517241379,0.08620689655172414,0.15517241379310345,0.05172413793103448,0.10526315789473684,0.017543859649122806,0.15789473684210525,0.7192982456140351,0.0,0.0547945205479452,0.9452054794520548,1.0
346,0.0,0.7192982456140351,0.0,0.15789473684210525,0.12280701754385964,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.6607142857142857,0.05357142857142857,0.028169014084507043,0.971830985915493,1.0
347,0.06349206349206349,0.14285714285714285,0.09523809523809523,0.5873015873015873,0.1111111111111111,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.19230769230769232,0.6346153846153846,0.014285714285714285,0.9857142857142858,1.0
348,0.0,0.7068965517241379,0.0,0.15517241379310345,0.13793103448275862,0.01818181818181818,0.07272727272727272,0.18181818181818182,0.7090909090909091,0.01818181818181818,0.0547945205479452,0.9452054794520548,1.0
349,0.0,0.7017543859649122,0.0,0.17543859649122806,0.12280701754385964,0.11666666666666667,0.05,0.1,0.65,0.08333333333333333,0.014285714285714285,0.9857142857142858,1.0
350,0.017543859649122806,0.6842105263157895,0.0,0.17543859649122806,0.12280701754385964,0.018867924528301886,0.03773584905660377,0.20754716981132076,0.660377358490566,0.07547169811320754,0.0547945205479452,0.9452054794520548,1.0
351,0.017857142857142856,0.7321428571428571,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.0196078431372549,0.0,0.2549019607843137,0.7254901960784313,0.0,0.09210526315789473,0.9078947368421053,1.0
352,0.0,0.6779661016949152,0.0,0.1694915254237288,0.15254237288135594,0.1206896551724138,0.017241379310344827,0.05172413793103448,0.7413793103448276,0.06896551724137931,0.06756756756756757,0.9324324324324325,1.0
353,0.0,0.6666666666666666,0.0,0.21052631578947367,0.12280701754385964,0.16417910447761194,0.08955223880597014,0.0,0.7313432835820896,0.014925373134328358,0.08,0.92,1.0
354,0.03076923076923077,0.5692307692307692,0.09230769230769231,0.16923076923076924,0.13846153846153847,0.1206896551724138,0.017241379310344827,0.017241379310344827,0.8103448275862069,0.034482758620689655,0.0547945205479452,0.9452054794520548,1.0
355,0.10526315789473684,0.6491228070175439,0.017543859649122806,0.12280701754385964,0.10526315789473684,0.08928571428571429,0.017857142857142856,0.05357142857142857,0.6785714285714286,0.16071428571428573,0.014285714285714285,0.9857142857142858,1.0
356,0.06153846153846154,0.5384615384615384,0.09230769230769231,0.16923076923076924,0.13846153846153847,0.019230769230769232,0.019230769230769232,0.11538461538461539,0.7307692307692307,0.11538461538461539,0.014285714285714285,0.9857142857142858,1.0
357,0.1206896551724138,0.603448275862069,0.08620689655172414,0.13793103448275862,0.05172413793103448,0.018867924528301886,0.03773584905660377,0.1509433962264151,0.7547169811320755,0.03773584905660377,0.08,0.92,1.0
358,0.029850746268656716,0.582089552238806,0.07462686567164178,0.13432835820895522,0.1791044776119403,0.018518518518518517,0.05555555555555555,0.09259259259259259,0.8333333333333334,0.0,0.028169014084507043,0.971830985915493,1.0
359,0.015873015873015872,0.6190476190476191,0.09523809523809523,0.15873015873015872,0.1111111111111111,0.0,0.038461538461538464,0.23076923076923078,0.7115384615384616,0.019230769230769232,0.014285714285714285,0.9857142857142858,1.0
360,0.05454545454545454,0.7090909090909091,0.0,0.14545454545454545,0.09090909090909091,0.05555555555555555,0.018518518518518517,0.14814814814814814,0.6481481481481481,0.12962962962962962,0.041666666666666664,0.9583333333333334,1.0
361,0.016129032258064516,0.6129032258064516,0.016129032258064516,0.1774193548387097,0.1774193548387097,0.01694915254237288,0.13559322033898305,0.11864406779661017,0.6949152542372882,0.03389830508474576,0.0,1.0,1.0
362,0.016666666666666666,0.65,0.1,0.16666666666666666,0.06666666666666667,0.038461538461538464,0.0,0.25,0.6730769230769231,0.038461538461538464,0.028169014084507043,0.971830985915493,1.0
363,0.0,0.7142857142857143,0.017857142857142856,0.17857142857142858,0.08928571428571429,0.018867924528301886,0.03773584905660377,0.22641509433962265,0.6415094339622641,0.07547169811320754,0.0547945205479452,0.9452054794520548,1.0
364,0.0,0.6779661016949152,0.05084745762711865,0.1694915254237288,0.1016949152542373,0.0,0.0196078431372549,0.27450980392156865,0.6078431372549019,0.09803921568627451,0.0,1.0,1.0
365,0.05172413793103448,0.5862068965517241,0.034482758620689655,0.22413793103448276,0.10344827586206896,0.018867924528301886,0.03773584905660377,0.18867924528301888,0.5471698113207547,0.20754716981132076,0.0,1.0,1.0
366,0.06451612903225806,0.6451612903225806,0.016129032258064516,0.0967741935483871,0.1774193548387097,0.0,0.05660377358490566,0.09433962264150944,0.7924528301886793,0.05660377358490566,0.028169014084507043,0.971830985915493,1.0
367,0.015384615384615385,0.5692307692307692,0.03076923076923077,0.18461538461538463,0.2,0.03636363636363636,0.05454545454545454,0.05454545454545454,0.7636363636363637,0.09090909090909091,0.041666666666666664,0.9583333333333334,1.0
368,0.03389830508474576,0.6779661016949152,0.01694915254237288,0.13559322033898305,0.13559322033898305,0.019230769230769232,0.019230769230769232,0.11538461538461539,0.7307692307692307,0.11538461538461539,0.0547945205479452,0.9452054794520548,1.0
369,0.2727272727272727,0.0,0.09090909090909091,0.6363636363636364,0.0,0.06896551724137931,0.06896551724137931,0.0,0.1896551724137931,0.6724137931034483,0.028169014084507043,0.971830985915493,1.0
370,0.29411764705882354,0.0,0.0196078431372549,0.6862745098039216,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.041666666666666664,0.9583333333333334,1.0
371,0.2641509433962264,0.07547169811320754,0.05660377358490566,0.6037735849056604,0.0,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.21818181818181817,0.6727272727272727,0.06756756756756757,0.9324324324324325,1.0
372,0.3,0.06,0.0,0.64,0.0,0.0,0.038461538461538464,0.057692307692307696,0.15384615384615385,0.75,0.09210526315789473,0.9078947368421053,1.0
373,0.28846153846153844,0.09615384615384616,0.019230769230769232,0.5769230769230769,0.019230769230769232,0.0,0.0,0.06,0.14,0.8,0.0547945205479452,0.9452054794520548,1.0
374,0.28846153846153844,0.0,0.038461538461538464,0.6730769230769231,0.0,0.0196078431372549,0.0,0.0392156862745098,0.13725490196078433,0.803921568627451,0.1038961038961039,0.8961038961038961,1.0
375,0.24561403508771928,0.017543859649122806,0.07017543859649122,0.6140350877192983,0.05263157894736842,0.0,0.05660377358490566,0.018867924528301886,0.16981132075471697,0.7547169811320755,0.041666666666666664,0.9583333333333334,1.0
376,0.1694915254237288,0.0847457627118644,0.03389830508474576,0.5932203389830508,0.11864406779661017,0.01818181818181818,0.07272727272727272,0.03636363636363636,0.2,0.6727272727272727,0.014285714285714285,0.9857142857142858,1.0
377,0.1724137931034483,0.017241379310344827,0.034482758620689655,0.6724137931034483,0.10344827586206896,0.018518518518518517,0.05555555555555555,0.05555555555555555,0.12962962962962962,0.7407407407407407,0.041666666666666664,0.9583333333333334,1.0
378,0.23809523809523808,0.031746031746031744,0.1746031746031746,0.5238095238095238,0.031746031746031744,0.03773584905660377,0.018867924528301886,0.0,0.3018867924528302,0.6415094339622641,0.028169014084507043,0.971830985915493,1.0
379,0.05357142857142857,0.6964285714285714,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.15,0.016666666666666666,0.1,0.65,0.08333333333333333,0.0,1.0,1.0
380,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.7692307692307693,0.0,0.171875,0.046875,0.046875,0.140625,0.59375,0.028169014084507043,0.971830985915493,1.0
381,0.037037037037037035,0.6851851851851852,0.037037037037037035,0.2037037037037037,0.037037037037037035,0.05660377358490566,0.0,0.22641509433962265,0.5849056603773585,0.1320754716981132,0.0547945205479452,0.9452054794520548,1.0
382,0.0,0.6981132075471698,0.0,0.24528301886792453,0.05660377358490566,0.06896551724137931,0.06896551724137931,0.20689655172413793,0.5689655172413793,0.08620689655172414,0.0547945205479452,0.9452054794520548,1.0
383,0.019230769230769232,0.6923076923076923,0.0,0.25,0.038461538461538464,0.125,0.09375,0.140625,0.53125,0.109375,0.0,1.0,1.0
384,0.0,0.6538461538461539,0.0,0.3076923076923077,0.038461538461538464,0.05555555555555555,0.018518518518518517,0.24074074074074073,0.5,0.18518518518518517,0.08,0.92,1.0
385,0.037037037037037035,0.7222222222222222,0.037037037037037035,0.16666666666666666,0.037037037037037035,0.07272727272727272,0.01818181818181818,0.21818181818181817,0.5818181818181818,0.10909090909090909,0.014285714285714285,0.9857142857142858,1.0
386,0.017241379310344827,0.6724137931034483,0.10344827586206896,0.1724137931034483,0.034482758620689655,0.05263157894736842,0.07017543859649122,0.22807017543859648,0.6491228070175439,0.0,0.014285714285714285,0.9857142857142858,1.0
387,0.037037037037037035,0.7407407407407407,0.05555555555555555,0.14814814814814814,0.018518518518518517,0.11666666666666667,0.05,0.16666666666666666,0.65,0.016666666666666666,0.028169014084507043,0.971830985915493,1.0
388,0.0196078431372549,0.7843137254901961,0.0,0.17647058823529413,0.0196078431372549,0.07272727272727272,0.01818181818181818,0.23636363636363636,0.5818181818181818,0.09090909090909091,0.0547945205479452,0.9452054794520548,1.0
389,0.0392156862745098,0.803921568627451,0.0,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.0,0.29411764705882354,0.6078431372549019,0.0784313725490196,0.06756756756756757,0.9324324324324325,1.0
390,0.018518518518518517,0.7407407407407407,0.05555555555555555,0.16666666666666666,0.018518518518518517,0.038461538461538464,0.0,0.28846153846153844,0.6346153846153846,0.038461538461538464,0.06756756756756757,0.9324324324324325,1.0
391,0.045454545454545456,0.5454545454545454,0.13636363636363635,0.16666666666666666,0.10606060606060606,0.019230769230769232,0.019230769230769232,0.17307692307692307,0.7307692307692307,0.057692307692307696,0.0,1.0,1.0
392,0.06451612903225806,0.6129032258064516,0.11290322580645161,0.12903225806451613,0.08064516129032258,0.0,0.0,0.18,0.78,0.04,0.0547945205479452,0.9452054794520548,1.0
393,0.01639344262295082,0.6229508196721312,0.11475409836065574,0.18032786885245902,0.06557377049180328,0.0,0.0196078431372549,0.27450980392156865,0.6862745098039216,0.0196078431372549,0.041666666666666664,0.9583333333333334,1.0
394,0.09259259259259259,0.6851851851851852,0.05555555555555555,0.14814814814814814,0.018518518518518517,0.0,0.12280701754385964,0.22807017543859648,0.6491228070175439,0.0,0.041666666666666664,0.9583333333333334,1.0
395,0.017543859649122806,0.543859649122807,0.05263157894736842,0.3157894736842105,0.07017543859649122,0.08064516129032258,0.11290322580645161,0.16129032258064516,0.5161290322580645,0.12903225806451613,0.0,1.0,1.0
396,0.029850746268656716,0.5671641791044776,0.11940298507462686,0.14925373134328357,0.13432835820895522,0.037037037037037035,0.037037037037037035,0.12962962962962962,0.7777777777777778,0.018518518518518517,0.0,1.0,1.0
397,0.12121212121212122,0.4090909090909091,0.12121212121212122,0.22727272727272727,0.12121212121212122,0.017543859649122806,0.10526315789473684,0.03508771929824561,0.7017543859649122,0.14035087719298245,0.014285714285714285,0.9857142857142858,1.0
398,0.017857142857142856,0.7321428571428571,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.12280701754385964,0.0,0.14035087719298245,0.7017543859649122,0.03508771929824561,0.0547945205479452,0.9452054794520548,1.0
399,0.014705882352941176,0.5588235294117647,0.058823529411764705,0.16176470588235295,0.20588235294117646,0.07407407407407407,0.0,0.018518518518518517,0.7962962962962963,0.1111111111111111,0.014285714285714285,0.9857142857142858,1.0
400,0.0,0.5538461538461539,0.015384615384615385,0.2153846153846154,0.2153846153846154,0.07142857142857142,0.03571428571428571,0.017857142857142856,0.7142857142857143,0.16071428571428573,0.028169014084507043,0.971830985915493,1.0
401,0.05084745762711865,0.6440677966101694,0.0,0.15254237288135594,0.15254237288135594,0.08620689655172414,0.05172413793103448,0.05172413793103448,0.7241379310344828,0.08620689655172414,0.041666666666666664,0.9583333333333334,1.0
402,0.07142857142857142,0.4857142857142857,0.08571428571428572,0.15714285714285714,0.2,0.018867924528301886,0.03773584905660377,0.0,0.8301886792452831,0.11320754716981132,0.014285714285714285,0.9857142857142858,1.0
403,0.017241379310344827,0.6206896551724138,0.034482758620689655,0.22413793103448276,0.10344827586206896,0.03636363636363636,0.05454545454545454,0.2,0.5636363636363636,0.14545454545454545,0.0,1.0,1.0
404,0.0196078431372549,0.7450980392156863,0.0,0.21568627450980393,0.0196078431372549,0.07407407407407407,0.0,0.2037037037037037,0.5555555555555556,0.16666666666666666,0.06756756756756757,0.9324324324324325,1.0
405,0.0,0.7254901960784313,0.0196078431372549,0.2549019607843137,0.0,0.1111111111111111,0.09523809523809523,0.19047619047619047,0.5555555555555556,0.047619047619047616,0.041666666666666664,0.9583333333333334,1.0
406,0.0,0.6666666666666666,0.017543859649122806,0.21052631578947367,0.10526315789473684,0.078125,0.140625,0.140625,0.625,0.015625,0.0,1.0,1.0
407,0.038461538461538464,0.6153846153846154,0.019230769230769232,0.3076923076923077,0.019230769230769232,0.016129032258064516,0.1774193548387097,0.25806451612903225,0.46774193548387094,0.08064516129032258,0.0,1.0,1.0
408,0.11320754716981132,0.660377358490566,0.05660377358490566,0.16981132075471697,0.0,0.018867924528301886,0.03773584905660377,0.20754716981132076,0.6415094339622641,0.09433962264150944,0.08,0.92,1.0
409,0.018867924528301886,0.7358490566037735,0.03773584905660377,0.18867924528301888,0.018867924528301886,0.06896551724137931,0.06896551724137931,0.22413793103448276,0.6206896551724138,0.017241379310344827,0.0547945205479452,0.9452054794520548,1.0
410,0.017543859649122806,0.7017543859649122,0.017543859649122806,0.15789473684210525,0.10526315789473684,0.06896551724137931,0.06896551724137931,0.15517241379310345,0.6896551724137931,0.017241379310344827,0.041666666666666664,0.9583333333333334,1.0
411,0.016666666666666666,0.6333333333333333,0.0,0.18333333333333332,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.05,0.6833333333333333,0.1,0.014285714285714285,0.9857142857142858,1.0
412,0.03508771929824561,0.631578947368421,0.03508771929824561,0.21052631578947367,0.08771929824561403,0.1,0.06666666666666667,0.1,0.65,0.08333333333333333,0.041666666666666664,0.9583333333333334,1.0
413,0.01639344262295082,0.639344262295082,0.0,0.16393442622950818,0.18032786885245902,0.1,0.06666666666666667,0.016666666666666666,0.7833333333333333,0.03333333333333333,0.06756756756756757,0.9324324324324325,1.0
414,0.06349206349206349,0.6031746031746031,0.09523809523809523,0.12698412698412698,0.1111111111111111,0.0,0.0,0.18,0.82,0.0,0.06756756756756757,0.9324324324324325,1.0
415,0.017857142857142856,0.7142857142857143,0.0,0.16071428571428573,0.10714285714285714,0.0,0.05660377358490566,0.24528301886792453,0.6037735849056604,0.09433962264150944,0.014285714285714285,0.9857142857142858,1.0
416,0.04838709677419355,0.5806451612903226,0.08064516129032258,0.1774193548387097,0.11290322580645161,0.0,0.0196078431372549,0.19607843137254902,0.6862745098039216,0.09803921568627451,0.028169014084507043,0.971830985915493,1.0
