sample,"NP,np","NP,NP,NP","S,NP,S","S,NP,VP","S,S,NP","S,VP,NP","S,VP","V,v","VP,NP,V","VP,NP,VP","VP,V,NP","VP,V","VP,VP,NP",lang,run,bias
268,1,0,0,0,0,0,1,1,0.5483870967741935,0.096774194,0,0.096774194,0.2580645161290322,French,1,Biased
269,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
270,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
271,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
272,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
273,1,0,0,0,0,0,1,1,0.5483870967741935,0.096774194,0,0.096774194,0.2580645161290322,French,1,Biased
274,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
275,1,0,0,0,0,0,1,1,0.5483870967741935,0.096774194,0,0.096774194,0.2580645161290322,French,1,Biased
276,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
277,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
278,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
279,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
280,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
281,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
282,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
283,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
284,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
285,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
286,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
287,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
288,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
289,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
290,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
291,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
292,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
293,1,0,0,0,0,0,1,1,0.3714285714285714,0.2,0,0.2,0.2285714285714285,French,1,Biased
294,1,0,0,0,0,0,1,1,0.5483870967741935,0.096774194,0,0.096774194,0.2580645161290322,French,1,Biased
295,1,0,0,0,0,0,1,1,0.5,0.125,0,0.125,0.25,French,1,Biased
296,1,0,0,0,0,0,1,1,0.5483870967741935,0.096774194,0,0.096774194,0.2580645161290322,French,1,Biased
297,1,0,0,0,0,0,1,1,0.5483870967741935,0.096774194,0,0.096774194,0.2580645161290322,French,1,Biased
298,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
299,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
300,1,0,0,0,0,0,1,1,0.5,0.125,0,0.125,0.25,French,1,Biased
301,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
302,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
303,1,0,0,0.2,0,0,0.8,1,0.5714285714285714,0,0,0.1428571428571428,0.2857142857142857,French,1,Biased
304,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
305,1,0,0,0.2,0,0,0.8,1,0.5714285714285714,0,0,0.1428571428571428,0.2857142857142857,French,1,Biased
306,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
307,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
308,1,0,0,0.2,0,0,0.8,1,0.5714285714285714,0,0,0.1428571428571428,0.2857142857142857,French,1,Biased
309,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
310,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
311,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
312,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
313,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
314,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
315,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
316,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
317,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
318,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
319,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
320,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
321,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
322,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
323,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
324,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
325,1,0,0,0.25,0.2857142857142857,0,0.4642857142857143,1,0.65,0,0,0.35,0,French,1,Biased
326,1,0,0,0.8095238095238095,0.047619048,0,0.1428571428571428,1,0,0.1304347826086956,0.3043478260869565,0.5652173913043478,0,French,1,Biased
327,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
328,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
329,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
330,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
331,1,0,0,0.1428571428571428,0.2857142857142857,0,0.5714285714285714,1,0.8,0,0,0.2,0,French,1,Biased
332,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
333,1,0,0,0.1785714285714285,0.2857142857142857,0,0.5357142857142857,1,0.75,0,0,0.25,0,French,1,Biased
334,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
335,1,0,0,0.75,0,0,0.25,1,0.1785714285714285,0,0,0.5357142857142857,0.2857142857142857,French,1,Biased
336,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
337,1,0,0,0.1785714285714285,0.2857142857142857,0,0.5357142857142857,1,0.75,0,0,0.25,0,French,1,Biased
338,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
339,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
340,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
341,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
342,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
343,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
344,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
345,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
346,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
347,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
348,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,1,Biased
349,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
350,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,1,Biased
351,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
352,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
353,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
354,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
355,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
356,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
357,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
358,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
359,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
360,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
361,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
362,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
363,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
364,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
365,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
366,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
367,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
368,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
369,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
370,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
371,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
372,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
373,1,0,0,0.2142857142857142,0.2857142857142857,0,0.5,1,0.7,0,0,0.3,0,French,1,Biased
374,1,0,0,0.2142857142857142,0.2857142857142857,0,0.5,1,0.7,0,0,0.3,0,French,1,Biased
375,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
376,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
377,1,0,0,0.1785714285714285,0.2857142857142857,0,0.5357142857142857,1,0.75,0,0,0.25,0,French,1,Biased
378,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
379,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
380,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
381,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
382,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
383,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
384,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
385,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
386,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
387,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
388,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
389,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
390,1,0,0,0.75,0,0,0.25,1,0.1785714285714285,0,0,0.5357142857142857,0.2857142857142857,French,1,Biased
391,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
392,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,1,Biased
393,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
394,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
395,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
396,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
397,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
398,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
399,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
400,1,0,0,0.2,0,0,0.8,1,0.5714285714285714,0,0,0.1428571428571428,0.2857142857142857,French,1,Biased
401,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
402,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
403,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
404,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
405,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
406,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
407,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
408,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
409,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
410,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
411,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
412,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
413,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
414,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
415,1,0,0,0.7,0,0,0.3,1,0.2142857142857142,0,0,0.5,0.2857142857142857,French,1,Biased
416,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
417,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
418,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
419,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
420,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
421,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
422,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
423,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
424,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
425,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
426,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
427,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
428,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
429,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
430,1,0,0,0.5357142857142857,0.2857142857142857,0,0.1785714285714285,1,0.25,0,0,0.75,0,French,1,Biased
431,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
432,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
433,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
434,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
435,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
436,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
437,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
438,1,0,0,0.15,0,0,0.85,1,0.6071428571428571,0,0,0.1071428571428571,0.2857142857142857,French,1,Biased
439,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
440,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,1,Biased
441,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
442,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
443,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
444,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
445,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
446,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
447,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
448,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,1,Biased
449,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
450,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
451,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
452,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
453,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
454,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
455,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
456,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
457,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
458,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
459,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
460,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
461,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
462,1,0,0,0.8,0,0,0.2,1,0.1428571428571428,0,0,0.5714285714285714,0.2857142857142857,French,1,Biased
463,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
464,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
465,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
466,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
467,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
468,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
469,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
470,1,0,0,0.1428571428571428,0.2857142857142857,0,0.5714285714285714,1,0.8,0,0,0.2,0,French,1,Biased
471,1,0,0,0.1428571428571428,0.2857142857142857,0,0.5714285714285714,1,0.8,0,0,0.2,0,French,1,Biased
472,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
473,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
474,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
475,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
476,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
477,1,0,0,0.85,0,0,0.15,1,0.1071428571428571,0,0,0.6071428571428571,0.2857142857142857,French,1,Biased
478,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
479,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
480,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
481,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
482,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
483,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
484,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
485,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
486,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
487,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
488,1,0,0,0.6071428571428571,0.2857142857142857,0,0.1071428571428571,1,0.15,0,0,0.85,0,French,1,Biased
489,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
490,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
491,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
492,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
493,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
494,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
495,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
496,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
497,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
498,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
499,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
500,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
501,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
502,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
503,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
504,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
505,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
506,1,0,0,0.4642857142857143,0.2857142857142857,0,0.25,1,0.35,0,0,0.65,0,French,1,Biased
507,1,0,0.1515151515151515,0,0.2424242424242424,0,0.6060606060606061,1,0.75,0,0,0.25,0,French,1,Biased
508,1,0,0,0.2857142857142857,0.2857142857142857,0,0.4285714285714285,1,0.6,0,0,0.4,0,French,1,Biased
509,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
510,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
511,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
512,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
513,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
514,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
515,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
516,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
517,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
518,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
519,1,0,0.096774194,0,0.2580645161290322,0,0.6451612903225806,1,0.85,0,0,0.15,0,French,1,Biased
520,1,0,0.096774194,0,0.2580645161290322,0,0.6451612903225806,1,0.85,0,0,0.15,0,French,1,Biased
521,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
522,1,0,0,0.1785714285714285,0.2857142857142857,0,0.5357142857142857,1,0.75,0,0,0.25,0,French,1,Biased
523,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
524,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
525,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
526,1,0,0,0.1071428571428571,0.2857142857142857,0,0.6071428571428571,1,0.85,0,0,0.15,0,French,1,Biased
527,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
528,1,0,0.125,0,0.25,0,0.625,1,0.8,0,0,0.2,0,French,1,Biased
529,0.9032258064516128,0.096774194,0,0.7391304347826086,0.1304347826086956,0,0.1304347826086956,1,0,0,0.25,0.75,0,French,1,Biased
530,1,0,0,0.5714285714285714,0.2857142857142857,0,0.1428571428571428,1,0.2,0,0,0.8,0,French,1,Biased
531,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
532,0.875,0.125,0,0.85,0,0,0.15,1,0,0,0.35,0.65,0,French,1,Biased
